index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,economy_fare_usd,business_fare_usd,first_fare_usd
220,ATL,JFK,19:45:00,5,2:31:00,22:16:00,5,DL860,DL,Delta Airlines,16893,29547,,202.716,354.564,
221,ATL,JFK,18:25:00,5,2:35:00,21:00:00,5,DL526,DL,Delta Airlines,16893,29547,,202.716,354.564,
222,ATL,JFK,18:25:00,4,2:35:00,21:00:00,4,DL526,DL,Delta Airlines,16893,,,202.716,,
223,ATL,JFK,17:04:00,5,2:25:00,19:29:00,5,B6720,B6,Jetblue Airways,16896,,,202.752,,
224,ATL,SFO,22:09:00,6,2:03:00,0:12:00,0,DL710,DL,Delta Airlines,43749,114131,,524.988,1369.572,
225,ATL,SFO,12:00:00,5,1:54:00,13:54:00,5,DL1677,DL,Delta Airlines,45326,,,543.912,,
226,ATL,SFO,12:00:00,6,1:54:00,13:54:00,6,DL1677,DL,Delta Airlines,45326,,,543.912,,
227,ATL,SFO,12:00:00,4,1:54:00,13:54:00,4,DL1677,DL,Delta Airlines,45326,,,543.912,,
228,ATL,SFO,8:34:00,5,1:59:00,10:33:00,5,DL715,DL,Delta Airlines,45326,,,543.912,,
229,ATL,SFO,8:34:00,4,1:59:00,10:33:00,4,DL715,DL,Delta Airlines,45326,,,543.912,,
230,ATL,SFO,22:09:00,4,2:03:00,0:12:00,5,DL710,DL,Delta Airlines,45326,62648,,543.912,751.776,
231,ATL,SFO,10:00:00,6,2:03:00,12:03:00,6,DL824,DL,Delta Airlines,45326,118401,,543.912,1420.812,
232,ATL,SFO,22:09:00,5,2:03:00,0:12:00,6,DL710,DL,Delta Airlines,45326,,,543.912,,
233,ATL,SFO,10:00:00,4,2:03:00,12:03:00,4,DL824,DL,Delta Airlines,45326,62648,,543.912,751.776,
234,ATL,SFO,10:00:00,5,2:03:00,12:03:00,5,DL824,DL,Delta Airlines,45326,,,543.912,,
235,ATL,SFO,14:50:00,4,2:04:00,16:54:00,4,DL753,DL,Delta Airlines,45326,,,543.912,,
236,ATL,SFO,14:50:00,6,2:04:00,16:54:00,6,DL753,DL,Delta Airlines,45326,,,543.912,,
237,ATL,SFO,19:25:00,4,2:05:00,21:30:00,4,DL1462,DL,Delta Airlines,45326,62648,,543.912,751.776,
238,ATL,SFO,17:10:00,5,2:05:00,19:15:00,5,DL769,DL,Delta Airlines,45326,124045,,543.912,1488.54,
239,ATL,SFO,17:10:00,4,2:05:00,19:15:00,4,DL769,DL,Delta Airlines,45326,,,543.912,,
240,ATL,SFO,19:25:00,6,2:05:00,21:30:00,6,DL1462,DL,Delta Airlines,45326,114131,,543.912,1369.572,
241,ATL,SFO,17:10:00,6,2:05:00,19:15:00,6,DL769,DL,Delta Airlines,45326,,,543.912,,
242,ATL,SFO,15:25:00,5,2:07:00,17:32:00,5,DL753,DL,Delta Airlines,45326,,,543.912,,
243,ATL,SFO,19:32:00,4,2:13:00,21:45:00,4,UA211,UA,United Airlines,45380,55773,,544.56,669.276,
244,ATL,SFO,19:32:00,5,2:13:00,21:45:00,5,UA211,UA,United Airlines,45438,60017,,545.256,720.204,
245,ATL,SFO,19:32:00,6,2:13:00,21:45:00,6,UA211,UA,United Airlines,46189,56622,,554.268,679.464,
246,ATL,SFO,12:00:00,2,1:54:00,13:54:00,2,DL1677,DL,Delta Airlines,54404,,,652.848,,
247,ATL,SFO,12:00:00,1,1:54:00,13:54:00,1,DL1677,DL,Delta Airlines,54404,,,652.848,,
248,ATL,SFO,8:34:00,0,1:59:00,10:33:00,0,DL715,DL,Delta Airlines,54404,,,652.848,,
249,ATL,MAD,18:10:00,6,14:35:00,8:45:00,0,VS3884,VS,Virgin Atlantic,104234,,,1250.808,,
250,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,VS3884,VS,Virgin Atlantic,104234,,551746,1250.808,,6620.952
251,ATL,MAD,18:10:00,2,14:35:00,8:45:00,3,VS3884,VS,Virgin Atlantic,104234,,734230,1250.808,,8810.76
252,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,VS3884,VS,Virgin Atlantic,109516,,,1314.192,,
253,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,DL108,DL,Delta Airlines,160647,,530527,1927.764,,6366.324
254,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,DL108,DL,Delta Airlines,160673,,611701,1928.076,,7340.412
255,ATL,MAD,18:10:00,2,14:35:00,8:45:00,3,DL108,DL,Delta Airlines,160673,,530527,1928.076,,6366.324
256,ATL,MAD,18:10:00,6,14:35:00,8:45:00,0,DL108,DL,Delta Airlines,160673,454987,,1928.076,5459.844,
257,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,VS3884,VS,Virgin Atlantic,160673,,,1928.076,,
258,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,VS3884,VS,Virgin Atlantic,164465,,746961,1973.58,,8963.532
259,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,VS3884,VS,Virgin Atlantic,164465,,746961,1973.58,,8963.532
260,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,DL108,DL,Delta Airlines,164465,,,1973.58,,
261,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,DL108,DL,Delta Airlines,164465,,,1973.58,,
262,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,DL108,DL,Delta Airlines,164465,,738474,1973.58,,8861.688
263,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,KL6028,KL,KLM,168197,,,2018.364,,
264,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,AF3585,AF,Air France,168197,,,2018.364,,
265,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,KL6028,KL,KLM,168794,,,2025.528,,
266,ATL,MAD,18:10:00,6,14:35:00,8:45:00,0,AF3585,AF,Air France,168794,,,2025.528,,
267,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,AF3585,AF,Air France,168794,,,2025.528,,
268,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,KL6028,KL,KLM,172744,,,2072.928,,
269,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,AF3585,AF,Air France,172744,,,2072.928,,
270,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,AF3585,AF,Air France,172744,,,2072.928,,
271,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,AF3585,AF,Air France,172744,,,2072.928,,
272,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,KL6028,KL,KLM,172744,,,2072.928,,
273,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,KL6028,KL,KLM,172744,,,2072.928,,
274,ATL,LAS,5:50:00,6,1:15:00,7:05:00,6,NK805,NK,Spirit Airlines,13947,,,167.364,,
275,ATL,LAS,21:51:00,4,1:24:00,23:15:00,4,F92001,F9,Frontier Airlines,13984,,,167.808,,
276,ATL,LAS,22:16:00,6,1:27:00,23:43:00,6,F92001,F9,Frontier Airlines,13984,,,167.808,,
277,ATL,LAS,22:10:00,3,1:27:00,23:37:00,3,F92001,F9,Frontier Airlines,13984,,,167.808,,
278,ATL,LAS,20:16:00,5,1:28:00,21:44:00,5,F92001,F9,Frontier Airlines,13984,,,167.808,,
279,ATL,LAS,5:50:00,5,1:15:00,7:05:00,5,NK805,NK,Spirit Airlines,18428,,,221.136,,
280,ATL,LAS,10:09:00,3,1:18:00,11:27:00,3,NK1361,NK,Spirit Airlines,18428,,,221.136,,
281,ATL,LAS,10:09:00,5,1:18:00,11:27:00,5,NK1361,NK,Spirit Airlines,18428,,,221.136,,
282,ATL,LAS,10:09:00,4,1:18:00,11:27:00,4,NK1361,NK,Spirit Airlines,18428,,,221.136,,
283,ATL,LAS,21:51:00,0,1:24:00,23:15:00,0,F92001,F9,Frontier Airlines,18465,,,221.58,,
284,ATL,LAS,21:08:00,2,1:24:00,22:32:00,2,F92001,F9,Frontier Airlines,18465,,,221.58,,
285,ATL,LAS,22:10:00,1,1:27:00,23:37:00,1,F92001,F9,Frontier Airlines,18465,,,221.58,,
286,ATL,LAS,5:50:00,1,1:15:00,7:05:00,1,NK805,NK,Spirit Airlines,22014,,,264.168,,
287,ATL,LAS,5:50:00,4,1:15:00,7:05:00,4,NK805,NK,Spirit Airlines,22014,,,264.168,,
288,ATL,LAS,5:50:00,2,1:15:00,7:05:00,2,NK805,NK,Spirit Airlines,22014,,,264.168,,
289,ATL,LAS,5:50:00,3,1:15:00,7:05:00,3,NK805,NK,Spirit Airlines,22014,,,264.168,,
290,ATL,LAS,10:09:00,6,1:18:00,11:27:00,6,NK1361,NK,Spirit Airlines,22014,,,264.168,,
291,ATL,LAS,5:50:00,0,1:15:00,7:05:00,0,NK805,NK,Spirit Airlines,25778,,,309.336,,
292,ATL,LAS,10:09:00,0,1:18:00,11:27:00,0,NK1361,NK,Spirit Airlines,25778,,,309.336,,
293,ATL,LAS,10:09:00,2,1:18:00,11:27:00,2,NK1361,NK,Spirit Airlines,25778,,,309.336,,
294,ATL,LAS,9:58:00,5,1:06:00,11:04:00,5,DL941,DL,Delta Airlines,31247,87222,,374.964,1046.664,
295,ATL,LAS,8:25:00,4,1:08:00,9:33:00,4,DL419,DL,Delta Airlines,31247,93226,,374.964,1118.712,
296,ATL,LAS,14:02:00,4,1:11:00,15:13:00,4,DL834,DL,Delta Airlines,31247,93226,,374.964,1118.712,
297,ATL,LAS,18:05:00,6,1:15:00,19:20:00,6,DL1039,DL,Delta Airlines,31247,,,374.964,,
298,ATL,LAS,20:59:00,4,1:21:00,22:20:00,4,DL1011,DL,Delta Airlines,31247,97516,,374.964,1170.192,
299,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,VS3926,VS,Virgin Atlantic,106112,,1081901,1273.344,,12982.812
300,ATL,BCN,17:50:00,1,14:55:00,8:45:00,2,VS3926,VS,Virgin Atlantic,106112,,,1273.344,,
301,ATL,BCN,17:50:00,6,14:55:00,8:45:00,0,VS3926,VS,Virgin Atlantic,106112,,,1273.344,,
302,ATL,BCN,17:50:00,2,14:55:00,8:45:00,3,VS3926,VS,Virgin Atlantic,106112,304433,,1273.344,3653.196,
303,ATL,BCN,17:50:00,3,14:55:00,8:45:00,4,VS3926,VS,Virgin Atlantic,111489,,734764,1337.868,,8817.168
304,ATL,BCN,17:50:00,4,14:55:00,8:45:00,5,VS3926,VS,Virgin Atlantic,111489,,,1337.868,,
305,ATL,BCN,17:50:00,5,14:55:00,8:45:00,6,VS3926,VS,Virgin Atlantic,111489,,,1337.868,,
306,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,DL194,DL,Delta Airlines,162960,,544862,1955.52,,6538.344
307,ATL,BCN,17:50:00,2,14:55:00,8:45:00,3,DL194,DL,Delta Airlines,163568,,,1962.816,,
308,ATL,BCN,17:50:00,1,14:55:00,8:45:00,2,DL194,DL,Delta Airlines,163568,,,1962.816,,
309,ATL,BCN,17:50:00,6,14:55:00,8:45:00,0,DL194,DL,Delta Airlines,163568,,,1962.816,,
310,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,KL6035,KL,KLM,164479,,,1973.748,,
311,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,AF3601,AF,Air France,164479,,,1973.748,,
312,ATL,BCN,17:50:00,3,14:55:00,8:45:00,4,DL194,DL,Delta Airlines,168050,,727330,2016.6,,8727.96
313,ATL,BCN,17:50:00,5,14:55:00,8:45:00,6,DL194,DL,Delta Airlines,168050,,,2016.6,,
314,ATL,BCN,17:50:00,4,14:55:00,8:45:00,5,DL194,DL,Delta Airlines,168050,,,2016.6,,
315,ATL,YYZ,9:59:00,6,2:10:00,12:09:00,6,WS6313,WS,WestJet,37730,,,452.76,,
316,ATL,YYZ,9:59:00,4,2:10:00,12:09:00,4,DL564,DL,Delta Airlines,37730,40545,,452.76,486.54,
317,ATL,YYZ,9:59:00,5,2:10:00,12:09:00,5,WS6313,WS,WestJet,37730,,,452.76,,
318,ATL,YYZ,14:54:00,5,2:11:00,17:05:00,5,WS6305,WS,WestJet,37730,,,452.76,,
319,ATL,YYZ,14:54:00,4,2:11:00,17:05:00,4,DL2204,DL,Delta Airlines,37730,40545,,452.76,486.54,
320,ATL,YYZ,14:54:00,6,2:11:00,17:05:00,6,WS6305,WS,WestJet,37730,,,452.76,,
321,ATL,YYZ,14:54:00,4,2:11:00,17:05:00,4,WS6305,WS,WestJet,37730,,,452.76,,
322,ATL,YYZ,21:45:00,4,2:12:00,23:57:00,4,DL567,DL,Delta Airlines,37730,39681,,452.76,476.172,
323,ATL,YYZ,19:20:00,4,2:14:00,21:34:00,4,DL1744,DL,Delta Airlines,37730,40545,,452.76,486.54,
324,ATL,YYZ,19:20:00,5,2:14:00,21:34:00,5,WS6302,WS,WestJet,37730,,,452.76,,
325,ATL,YYZ,19:20:00,6,2:14:00,21:34:00,6,WS6302,WS,WestJet,37730,,,452.76,,
326,ATL,YYZ,6:30:00,6,2:15:00,8:45:00,6,AC8950,AC,Air Canada,37730,,44144,452.76,,529.728
327,ATL,YYZ,17:15:00,4,2:15:00,19:30:00,4,AC8956,AC,Air Canada,37730,,52374,452.76,,628.488
328,ATL,YYZ,19:40:00,4,2:15:00,21:55:00,4,AC8958,AC,Air Canada,37730,,52374,452.76,,628.488
329,ATL,YYZ,11:05:00,6,2:15:00,13:20:00,6,AC8954,AC,Air Canada,37730,,64004,452.76,,768.048
330,ATL,YYZ,17:15:00,5,2:15:00,19:30:00,5,UA8109,UA,United Airlines,37730,,,452.76,,
331,ATL,YYZ,17:15:00,6,2:15:00,19:30:00,6,AC8956,AC,Air Canada,37730,,44575,452.76,,534.9
332,ATL,YYZ,19:40:00,6,2:15:00,21:55:00,6,AC8958,AC,Air Canada,37730,,64004,452.76,,768.048
333,ATL,YYZ,6:30:00,4,2:15:00,8:45:00,4,AC8950,AC,Air Canada,37730,,52374,452.76,,628.488
334,ATL,YYZ,9:59:00,6,2:10:00,12:09:00,6,DL564,DL,Delta Airlines,37840,,,454.08,,
335,ATL,YYZ,21:45:00,6,2:12:00,23:57:00,6,DL567,DL,Delta Airlines,37840,,,454.08,,
336,ATL,YYZ,19:20:00,6,2:14:00,21:34:00,6,DL1744,DL,Delta Airlines,37840,,,454.08,,
337,ATL,YYZ,6:30:00,6,2:15:00,8:45:00,6,UA8569,UA,United Airlines,37841,,45784,454.092,,549.408
338,ATL,YYZ,21:45:00,5,2:12:00,23:57:00,5,DL567,DL,Delta Airlines,37844,40596,,454.128,487.152,
339,ATL,YYZ,19:20:00,5,2:14:00,21:34:00,5,DL1744,DL,Delta Airlines,37844,40596,,454.128,487.152,
340,PEK,HKG,9:30:00,2,3:35:00,13:05:00,2,CA111,CA,Air China,40534,,,486.408,,
341,PEK,HKG,16:45:00,0,4:15:00,21:00:00,0,CX331,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
342,PEK,HKG,16:45:00,6,4:15:00,21:00:00,6,CX331,CX,Cathay Pacific,40549,,85851,486.588,,1030.212
343,PEK,HKG,16:45:00,4,4:15:00,21:00:00,4,CX331,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
344,PEK,HKG,16:45:00,5,4:15:00,21:00:00,5,CX331,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
345,PEK,HKG,16:45:00,3,4:15:00,21:00:00,3,CX331,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
346,PEK,HKG,16:45:00,1,4:15:00,21:00:00,1,CX331,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
347,PEK,HKG,12:05:00,4,4:20:00,16:25:00,4,CX335,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
348,PEK,HKG,12:05:00,6,4:20:00,16:25:00,6,CX335,CX,Cathay Pacific,40549,,85851,486.588,,1030.212
349,PEK,HKG,12:05:00,3,4:20:00,16:25:00,3,CX335,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
350,PEK,HKG,12:05:00,5,4:20:00,16:25:00,5,CX335,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
351,PEK,HKG,12:05:00,1,4:20:00,16:25:00,1,CX335,CX,Cathay Pacific,40549,,85132,486.588,,1021.584
352,PEK,HKG,16:45:00,2,4:15:00,21:00:00,2,CX331,CX,Cathay Pacific,40558,,85132,486.696,,1021.584
353,PEK,HKG,12:05:00,2,4:20:00,16:25:00,2,CX335,CX,Cathay Pacific,40558,,85132,486.696,,1021.584
354,PEK,HKG,12:05:00,0,4:20:00,16:25:00,0,CX335,CX,Cathay Pacific,40558,,85132,486.696,,1021.584
355,PEK,HKG,9:30:00,2,3:35:00,13:05:00,2,CX6111,CX,Cathay Pacific,48389,,,580.668,,
356,PEK,HKG,12:05:00,3,4:20:00,16:25:00,3,CA6503,CA,Air China,57641,,,691.692,,
357,PEK,HKG,12:05:00,5,4:20:00,16:25:00,5,CA6503,CA,Air China,57641,,,691.692,,
358,PEK,HKG,12:05:00,2,4:20:00,16:25:00,2,CA6503,CA,Air China,58061,,,696.732,,
359,PEK,CDG,23:50:00,5,11:25:00,11:15:00,6,AF393,AF,Air France,89835,138128,516857,1078.02,1657.536,6202.284
360,PEK,CAN,9:00:00,4,3:20:00,12:20:00,4,CA1321,CA,Air China,43312,,,519.744,,
361,PEK,CAN,14:00:00,4,3:20:00,17:20:00,4,CA1327,CA,Air China,43312,,,519.744,,
362,PEK,CAN,14:00:00,5,3:20:00,17:20:00,5,CA1327,CA,Air China,43312,,,519.744,,
363,PEK,CAN,10:00:00,4,3:20:00,13:20:00,4,CA1317,CA,Air China,43312,,,519.744,,
364,PEK,CAN,19:00:00,4,3:20:00,22:20:00,4,CA1379,CA,Air China,43312,,,519.744,,
365,PEK,CAN,10:00:00,5,3:20:00,13:20:00,5,CA1317,CA,Air China,43312,,,519.744,,
366,PEK,CAN,9:00:00,5,3:20:00,12:20:00,5,CA1321,CA,Air China,43312,,,519.744,,
367,PEK,CAN,19:00:00,5,3:20:00,22:20:00,5,CA1379,CA,Air China,43312,,,519.744,,
368,PEK,CAN,12:00:00,4,3:20:00,15:20:00,4,CA1339,CA,Air China,43312,,,519.744,,
369,PEK,CAN,15:00:00,5,3:20:00,18:20:00,5,CA1301,CA,Air China,43312,,,519.744,,
370,PEK,CAN,8:00:00,5,3:25:00,11:25:00,5,CA1351,CA,Air China,43312,,,519.744,,
371,PEK,CAN,8:00:00,4,3:25:00,11:25:00,4,CA1351,CA,Air China,43312,,,519.744,,
372,PEK,CAN,9:00:00,6,3:20:00,12:20:00,6,CA1321,CA,Air China,43671,,,524.052,,
373,PEK,CAN,10:00:00,3,3:20:00,13:20:00,3,CA1317,CA,Air China,43671,,,524.052,,
374,PEK,CAN,15:00:00,6,3:20:00,18:20:00,6,CA1301,CA,Air China,43671,,,524.052,,
375,PEK,CAN,14:00:00,6,3:20:00,17:20:00,6,CA1327,CA,Air China,43671,,,524.052,,
376,PEK,CAN,8:00:00,3,3:25:00,11:25:00,3,CA1351,CA,Air China,43671,,,524.052,,
377,PEK,FRA,1:15:00,5,6:15:00,7:30:00,5,LH721,LH,Lufthansa,239646,313224,577702,2875.752,3758.688,6932.424
378,PEK,CTU,20:30:00,0,3:15:00,23:45:00,0,CA4106,CA,Air China,11042,,,132.504,,
382,PEK,CTU,20:30:00,3,3:15:00,23:45:00,3,CA4106,CA,Air China,11723,,,140.676,,
383,PEK,CTU,20:30:00,1,3:15:00,23:45:00,1,CA4106,CA,Air China,11723,,,140.676,,
384,PEK,CTU,20:30:00,2,3:15:00,23:45:00,2,CA4106,CA,Air China,11723,,,140.676,,
390,PEK,CTU,16:30:00,1,3:05:00,19:35:00,1,CA1407,CA,Air China,12404,,,148.848,,
391,PEK,CTU,16:30:00,2,3:05:00,19:35:00,2,CA1407,CA,Air China,12404,,,148.848,,
392,PEK,CTU,20:30:00,5,3:15:00,23:45:00,5,CA4106,CA,Air China,12404,,,148.848,,
393,PEK,CTU,18:30:00,2,3:25:00,21:55:00,2,CA4104,CA,Air China,12404,,,148.848,,
394,PEK,CTU,19:30:00,3,3:25:00,22:55:00,3,CA4110,CA,Air China,12404,,,148.848,,
395,PEK,CTU,19:30:00,2,3:25:00,22:55:00,2,CA4110,CA,Air China,12404,,,148.848,,
396,PEK,CTU,19:30:00,0,3:25:00,22:55:00,0,CA4110,CA,Air China,12404,,,148.848,,
397,PEK,CTU,18:30:00,1,3:25:00,21:55:00,1,CA4104,CA,Air China,12404,,,148.848,,
398,PEK,CTU,18:30:00,0,3:25:00,21:55:00,0,CA4104,CA,Air China,12404,,,148.848,,
399,PEK,CTU,18:30:00,3,3:25:00,21:55:00,3,CA4104,CA,Air China,12404,,,148.848,,
400,PEK,CTU,19:30:00,1,3:25:00,22:55:00,1,CA4110,CA,Air China,12404,,,148.848,,
401,PEK,CTU,15:30:00,2,3:10:00,18:40:00,2,CA4116,CA,Air China,13085,,,157.02,,
402,PEK,CTU,15:30:00,1,3:10:00,18:40:00,1,CA4116,CA,Air China,13085,,,157.02,,
403,DXB,LAX,8:55:00,4,5:20:00,14:15:00,4,EK215,EK,Emirates,140540,,562104,1686.48,,6745.248
404,DXB,LAX,8:55:00,3,5:20:00,14:15:00,3,EK215,EK,Emirates,140540,,560607,1686.48,,6727.284
405,DXB,LAX,8:55:00,5,5:20:00,14:15:00,5,EK215,EK,Emirates,140540,,558468,1686.48,,6701.616
406,DXB,LAX,8:55:00,1,5:20:00,14:15:00,1,EK215,EK,Emirates,140540,,778976,1686.48,,9347.712
407,DXB,LAX,8:55:00,0,5:20:00,14:15:00,0,EK215,EK,Emirates,140540,,778976,1686.48,,9347.712
408,DXB,LAX,8:55:00,2,5:20:00,14:15:00,2,EK215,EK,Emirates,140540,,702927,1686.48,,8435.124
409,DXB,LAX,8:55:00,6,5:20:00,14:15:00,6,EK215,EK,Emirates,140540,,560077,1686.48,,6720.924
410,DXB,ORD,9:55:00,3,5:50:00,15:45:00,3,EK235,EK,Emirates,118002,,499836,1416.024,,5998.032
411,DXB,ORD,9:55:00,0,5:50:00,15:45:00,0,EK235,EK,Emirates,118002,,497937,1416.024,,5975.244
412,DXB,ORD,9:55:00,2,5:50:00,15:45:00,2,EK235,EK,Emirates,139705,,497937,1676.46,,5975.244
413,DXB,ORD,9:55:00,5,5:50:00,15:45:00,5,EK235,EK,Emirates,139705,,649366,1676.46,,7792.392
414,DXB,ORD,9:55:00,6,5:50:00,15:45:00,6,EK235,EK,Emirates,139705,,759461,1676.46,,9113.532
415,DXB,ORD,9:55:00,1,5:50:00,15:45:00,1,EK235,EK,Emirates,150040,,418668,1800.48,,5024.016
416,DXB,LHR,15:45:00,6,4:30:00,20:15:00,6,EK5,EK,Emirates,46035,,,552.42,,
417,DXB,LHR,1:25:00,5,4:50:00,6:15:00,5,BA106,BA,British Airways,47433,,,569.196,,
418,DXB,LHR,1:25:00,6,4:50:00,6:15:00,6,BA106,BA,British Airways,47433,,,569.196,,
419,DXB,LHR,9:20:00,0,4:55:00,14:15:00,0,BA108,BA,British Airways,47433,,,569.196,,
420,DXB,LHR,14:15:00,6,4:25:00,18:40:00,6,EK3,EK,Emirates,50782,,,609.384,,
421,DXB,LHR,2:30:00,2,4:35:00,7:05:00,2,EK7,EK,Emirates,50782,,,609.384,,
422,DXB,LHR,2:30:00,1,4:35:00,7:05:00,1,EK7,EK,Emirates,50782,,337758,609.384,,4053.096
423,DXB,LHR,11:25:00,5,4:45:00,16:10:00,5,EK31,EK,Emirates,50782,,,609.384,,
424,DXB,LHR,11:25:00,6,4:45:00,16:10:00,6,EK31,EK,Emirates,50782,,337758,609.384,,4053.096
425,DXB,LHR,11:25:00,1,4:45:00,16:10:00,1,EK31,EK,Emirates,50782,,432730,609.384,,5192.76
426,DXB,LHR,9:40:00,1,4:45:00,14:25:00,1,EK29,EK,Emirates,50782,,432730,609.384,,5192.76
427,DXB,LHR,11:25:00,2,4:45:00,16:10:00,2,EK31,EK,Emirates,51025,,281824,612.3,,3381.888
428,DXB,LHR,14:15:00,3,4:25:00,18:40:00,3,EK3,EK,Emirates,55082,,432905,660.984,,5194.86
429,DXB,LHR,14:15:00,2,4:25:00,18:40:00,2,EK3,EK,Emirates,55082,,281824,660.984,,3381.888
430,DXB,LHR,14:15:00,0,4:25:00,18:40:00,0,EK3,EK,Emirates,55082,,,660.984,,
431,DXB,LHR,14:15:00,1,4:25:00,18:40:00,1,EK3,EK,Emirates,55082,,337758,660.984,,4053.096
432,DXB,LHR,15:45:00,3,4:30:00,20:15:00,3,EK5,EK,Emirates,55082,,337445,660.984,,4049.34
433,DXB,LHR,15:45:00,2,4:30:00,20:15:00,2,EK5,EK,Emirates,55082,,281824,660.984,,3381.888
434,DXB,LHR,15:45:00,5,4:30:00,20:15:00,5,EK5,EK,Emirates,55082,,337758,660.984,,4053.096
435,DXB,LHR,2:30:00,4,4:35:00,7:05:00,4,EK7,EK,Emirates,55082,,432730,660.984,,5192.76
436,DXB,LHR,7:45:00,1,4:40:00,12:25:00,1,EK1,EK,Emirates,55082,,432730,660.984,,5192.76
437,DXB,LHR,7:45:00,2,4:40:00,12:25:00,2,EK1,EK,Emirates,55082,,337758,660.984,,4053.096
438,DXB,LHR,11:25:00,3,4:45:00,16:10:00,3,EK31,EK,Emirates,55082,,,660.984,,
439,DXB,LHR,9:40:00,2,4:45:00,14:25:00,2,EK29,EK,Emirates,55082,,281824,660.984,,3381.888
440,DXB,LHR,9:40:00,5,4:45:00,14:25:00,5,EK29,EK,Emirates,55082,,,660.984,,
441,DXB,CDG,0:40:00,6,5:15:00,5:55:00,6,AF655,AF,Air France,47422,103651,301132,569.064,1243.812,3613.584
442,DXB,CDG,0:40:00,5,5:15:00,5:55:00,5,AF655,AF,Air France,49793,105724,301132,597.516,1268.688,3613.584
443,DXB,CDG,0:40:00,4,5:15:00,5:55:00,4,AF655,AF,Air France,53258,108746,301132,639.096,1304.952,3613.584
444,DXB,CDG,0:40:00,2,5:15:00,5:55:00,2,AF655,AF,Air France,54444,115222,301132,653.328,1382.664,3613.584
445,DXB,CDG,0:40:00,1,5:15:00,5:55:00,1,AF655,AF,Air France,54444,115222,301132,653.328,1382.664,3613.584
446,DXB,CDG,0:40:00,0,5:15:00,5:55:00,0,AF655,AF,Air France,54444,115222,301132,653.328,1382.664,3613.584
447,DXB,CDG,8:20:00,4,5:10:00,13:30:00,4,EK73,EK,Emirates,54896,,282493,658.752,,3389.916
448,DXB,CDG,8:20:00,0,5:10:00,13:30:00,0,EK73,EK,Emirates,54896,,,658.752,,
449,DXB,CDG,8:20:00,2,5:10:00,13:30:00,2,EK73,EK,Emirates,54896,,372070,658.752,,4464.84
450,DXB,CDG,8:20:00,6,5:10:00,13:30:00,6,EK73,EK,Emirates,54896,,,658.752,,
451,DXB,CDG,8:20:00,1,5:10:00,13:30:00,1,EK73,EK,Emirates,54896,,277662,658.752,,3331.944
452,DXB,CDG,14:40:00,0,5:20:00,20:00:00,0,EK75,EK,Emirates,54896,,277669,658.752,,3332.028
453,DXB,CDG,14:40:00,5,5:20:00,20:00:00,5,EK75,EK,Emirates,54896,,375380,658.752,,4504.56
454,DXB,CDG,4:05:00,6,5:20:00,9:25:00,6,EK71,EK,Emirates,54896,,370804,658.752,,4449.648
455,DXB,CDG,14:40:00,4,5:20:00,20:00:00,4,EK75,EK,Emirates,54896,,282493,658.752,,3389.916
456,DXB,CDG,14:40:00,3,5:20:00,20:00:00,3,EK75,EK,Emirates,54896,,,658.752,,
457,DXB,CDG,4:05:00,1,5:20:00,9:25:00,1,EK71,EK,Emirates,54896,,373122,658.752,,4477.464
458,DXB,CDG,4:05:00,5,5:20:00,9:25:00,5,EK71,EK,Emirates,54896,,440747,658.752,,5288.964
